text,label_class,label_id,tokenized_text
克龄蒙主要用来治疗什么疾病，要怎么用才有效？,其他,12,克 龄 蒙 主要 要用 用来 治疗 疾病 ， 才 有效 ？
本来就只有一点咳嗽，然后刚才吃了罐装花生牛奶，后面回来哭着回来的，就一直咳嗽，怎么回事,病因,1,本来 一点 咳嗽 ， 刚才 吃 罐装 花生 牛奶 ， 后面 回来 哭 回来 ， 咳嗽 ， 怎么回事 回事
老人70岁，患有高血脂，医生建议没事就给老人家买点合适的保健品吃,其他,12,老人 70 岁 ， 患有 高血脂 血脂 ， 医生 建议 没事 老人 老人家 买点 合适 保健 保健品 吃
请问月经周期变成了10天是怎么回事？,临床表现(病症表现),3,请问 月经 月经周期 周期 变成 10 天 怎么回事 回事 ？
怀疑为肺动脉狭窄需要做什么检查确诊吗？,化验/体检方案,10,怀疑 疑为 肺动脉 动脉 狭窄 需要 做 检查 确诊 ？
用马应龙麝香痔疮膏后外痔出血了是怎么回事？有什么该注意的？,其他,12,马应龙 麝香 痔疮 痔疮膏 后 外痔 出血 怎么回事 回事 ？ 注意 ？
心绞痛会放射到喉咙和气管吗,临床表现(病症表现),3,心绞痛 绞痛 会 放射 射到 喉咙 气管
1岁宝宝能不能擦麝香祛风湿油？会对宝宝有不好的影响不！,其他,12,1 岁 宝宝 不能 擦 麝香 祛风 风湿 油 ？ 会 宝宝 不好 影响 不 ！
为什么身体健康也会早搏？,病因,1,身体 身体健康 体健 健康 会 早搏 ？
前段时间我们邻居因为急性心肌梗塞住院了。我爸说他最近也感觉心绞痛，我想知道急性心肌梗塞怎么急救？,治疗方法,5,前段 前段时间 段时间 时间 邻居 急性 心肌 心肌梗塞 梗塞 塞住 住院 。 爸 说 最近 感觉 心绞痛 绞痛 ， 想 知道 急性 心肌 心肌梗塞 梗塞 急救 ？
问一下无胆色素尿性黄疸综合征会让我得上吗,传染性,7,问 一下 无 胆色 胆色素 色素 尿 性 黄疸 综合 综合征 会 上
混合痔术后20天，肛门收缩时疼，为什么？伤口处起小包，是复发了吗？大便刺痛，多长时间可痊愈？,其他,12,混合 痔 术后 20 天 ， 肛门 收缩 时 疼 ， ？ 伤口 伤口处 小包 ， 复发 ？ 大便 刺痛 ， 多长 多长时间 长时间 时间 痊愈 ？
我想问一下哪有卖的。谢谢您了！服用什么药物呢？多久可以恢复健康呢？,其他,12,想 问 一下 哪有卖 。 谢谢 谢谢您 ！ 服用 药物 ？ 多久 恢复 恢复健康 复健 健康 ？
请问作息时间不规律会导致月经不调吗？,其他,12,请问 作息 作息时间 时间 不 规律 会 导致 月经 月经不调 不调 ？
之前听朋友说吃抗精神类药物可能会导致失眠？请问吃阿立哌唑片会引起失眠吗？,其他,12,之前 听 朋友 说 吃 抗 精神 类药物 药物 可能 会 导致 失眠 ？ 请问 吃 立 哌 唑 片 会 引起 失眠 ？
请问有珍宝丸吗？我现在急着用到。,其他,12,请问 珍宝 丸 ？ 现在 急 用到 。
问一下想了解赤痢的意思是什么,定义,0,问 一下 想 了解 赤痢 意思
先吃感冒药半小时后喝可乐会中毒么？,禁忌,9,先 吃 感冒 感冒药 半小时 小时 后 喝 可乐 会 中毒 ？
请问阴道口外侧长了个疙瘩有点痒是什么？,病因,1,请问 阴道 阴道口 道口 口外 外侧 长 疙瘩 有点 痒 ？
小便带血是怎么回事？,临床表现(病症表现),3,小便 带 血 怎么回事 回事 ？
晚上睡觉的时候咳嗽，平时挺好，没有出现感冒的状况,临床表现(病症表现),3,晚上 睡觉 咳嗽 ， 平时 挺 好 ， 没有 出现 感冒 状况
外伤引起的肌腱挛缩，买了复方肝素钠尿囊素凝胶(康瑞保)，用后有点痒，真正情况正常吗？,临床表现(病症表现),3,外伤 引起 肌腱 挛缩 ， 买 复方 肝素 肝素钠 尿囊 尿囊素 凝胶 康 瑞 保 ， 后 有点 痒 ， 真正 情况 正常 ？
颅内转移瘤易发人群有哪些,其他,12,颅内 转移 瘤 易发 发人 人群
先天性的左肺动脉狭窄,临床表现(病症表现),3,先天 先天性 天性 左 肺动脉 动脉 狭窄
直肠脱垂咨询有什么手术方法？费用是多少？每天排便，会脱出，洗净后放回。中医治疗无确切疗效，手术需多少费用？要住院多久？,其他,12,直肠 脱垂 咨询 手术 方法 ？ 费用 ？ 每天 排便 ， 会 脱出 ， 洗净 后放 放回 。 中医 医治 治疗 无 确切 疗效 ， 手术 需 费用 ？ 住院 多久 ？
癫痫病病人不适合多吃含锌高的食物。对癫痫患者进行血锌浓度测定，发现几乎所有的癫痫病人血锌平均含量都比普通人明确增高。,其他,12,癫痫 癫痫病 病人 不适 适合 多吃含 含锌 高 食物 。 癫痫 患者 进行 行血 锌 浓度 测定 ， 发现 几乎 所有 癫痫 癫痫病 病人 血 锌 平均 含量 都 普通 普通人 通人 明确 增高 。
痔疮，长肉，擦了痔疮膏，吃什么药？饮食注意什么？,其他,12,痔疮 ， 长肉 ， 擦 痔疮 痔疮膏 ， 吃 药 ？ 饮食 注意 ？
"脚趾上长了一个泡,越来越大,一碰还出血,这是怎么回事?是不是血管瘤?如果是血管瘤的话，内蒙古婴儿在脚趾上的血管瘤咋治？",治疗方法,5,脚趾 上 长 泡 越来 越来越 大 碰 还 出血 怎么回事 回事 ? 是不是 不是 血管 血管瘤 管瘤 ? 血管 血管瘤 管瘤 ， 内蒙 内蒙古 蒙古 婴儿 脚趾 上 血管 血管瘤 管瘤 治 ？
尿道有乳白色液体流出。,其他,12,尿道 乳白 乳白色 白色 液体 流出 。
婴儿心绞痛是什么症状,临床表现(病症表现),3,婴儿 心绞痛 绞痛 症状
滴白，小便生殖器有疼痛，吃什么药根除？,治疗方法,5,滴 白 ， 小便 生殖 生殖器 疼痛 ， 吃 药 根除 ？
便秘怎么办快速治疗,治疗方法,5,便秘 快速 治疗
医生，我想知道下稳心颗粒能不能和博苏同时服用的,其他,12,医生 ， 想 知道 下 稳心 颗粒 不能 博 苏 服用
宝宝拉肚子快俩月了,病因,1,宝宝 拉肚子 肚子 快 俩 月
支气管炎如何护理,治疗方法,5,支气管 支气管炎 气管 气管炎 管炎 护理
我想问一下德巴金丙戊酸钠缓释片的药理作用是什么，对于癫痫症有治疗的作用吗,其他,12,想 问 一下 德巴 巴金 丙 戊酸 酸钠 缓释 缓释片 药理 药理作用 作用 ， 癫痫 痫症 有治 治疗 作用
请问怎么知道月经不调的怀孕情况？,其他,12,请问 知道 月经 月经不调 不调 怀孕 孕情 情况 ？
请教一下风热头痛治好希望大么？,治愈率,8,请教 一下 下风 热 头痛 治好 希望 大 ？
间质性肺炎的症状是什么啊?,临床表现(病症表现),3,间质 间质性 性肺炎 肺炎 症状 ?
你好，请问一下，尿路感染了该怎么治疗？,治疗方法,5,你好 ， 请问 一下 ， 尿路 尿路感染 感染 治疗 ？
慢阻肺是由什么原因引起的,病因,1,慢 阻 肺 原因 引起
咳嗽十年左右，吃各种药没有好转,治疗方法,5,咳嗽 十年 左右 ， 吃 药 没有 好转
请问下腹胀痛右后腰疼痛怎么回事？,临床表现(病症表现),3,请问 问下 下腹 腹胀 腹胀痛 胀痛 右后 后腰 腰疼 疼痛 怎么回事 回事 ？
CT诊断意见右肺中叶外侧段钙化灶。左肺上叶舌段、右肺中叶内侧段、下叶外侧底段局限性纤维化，右肺中叶内侧段局限性肺不张。,定义,0,CT 诊断 意见 右肺 中叶 外侧 段 钙化 灶 。 左 肺 上叶 叶舌 段 、 右肺 中叶 内侧 段 、 下叶 外侧 底 段 局限 局限性 限性 纤维 纤维化 ， 右肺 中叶 内侧 段 局限 局限性 限性 肺不张 。
请教一下激素依赖性皮炎治好要多久,治疗时间,11,请教 一下 激素 依赖 依赖性 性皮炎 皮炎 治好 多久
怀孕老是失眠怎么办,治疗方法,5,怀孕 老 失眠
百优解的禁忌症有哪些？,禁忌,9,百 优 解 禁忌 禁忌症 ？
怀孕初期坐骨神经痛怎么办啊，大家都是这样的吗，应该怎么缓解呢？,治疗方法,5,怀孕 初期 坐骨 坐骨神经 神经 神经痛 经痛 ， 大家 都 ， 应该 缓解 ？
一次性服用20粒百乐眠胶囊会死吗？,其他,12,一次 一次性 服用 20 粒 百乐 眠 胶囊 会 死 ？
脑出血的症状是什么？,相关病症,4,脑出血 出血 症状 ？
您好现在有阿普唑仑片么,其他,12,您好 现在 普 唑 仑 片
我多年血糖高，偶尔小便疼痛，应该吃什么药呢？,治疗方法,5,多年 血糖 血糖高 ， 偶尔 小便 疼痛 ， 应该 吃 药 ？
"我孩子的膝盖有个血管瘤现有点无力,内蒙古婴儿在膝盖长有的血管瘤危害大不？",临床表现(病症表现),3,孩子 膝盖 血管 血管瘤 管瘤 现有 有点 无力 内蒙 内蒙古 蒙古 婴儿 膝盖 长 血管 血管瘤 管瘤 危害 大 不 ？
打扰问一下自主性高功能性甲状腺腺瘤如何体检？,化验/体检方案,10,打扰 问 一下 下自 自主 自主性 高 功能 功能性 甲状腺 腺瘤 体检 ？
肛门被擦破了该怎么办,其他,12,肛门 擦破
请问阴道异味瘙痒白带很多应该如何治疗？,治疗方法,5,请问 阴道 异味 瘙痒 白带 很多 应该 如何治 治疗 ？
安宫牛黄丸用于什么疾病治疗,治疗方法,5,安宫 牛黄 牛黄丸 用于 疾病 治疗
月子里怎么会心悸缺血,病因,1,月子 里 会心 心悸 缺血
宝宝肠胃不好，最近老是拉肚子,病因,1,宝宝 肠胃 不好 ， 最近 老 拉肚子 肚子
我总是会肚子疼,临床表现(病症表现),3,总是 会 肚子 肚子疼
痔疮术后排便困难,相关病症,4,痔疮 术后 后排 排便 困难
脑梗导致双腿无力走路不稳,临床表现(病症表现),3,脑 梗 导致 双腿 无力 走路 不稳
骶尾骨周围内部疼痛，走路不痛，大便无异常，用手按压特别疼。,临床表现(病症表现),3,骶 尾骨 周围 内部 疼痛 ， 走路 不痛 ， 大便 无异 异常 ， 手 按压 特别 疼 。
请问月经推迟10天白带有血丝是怎么回事？,病因,1,请问 月经 推迟 10 天 白带 带有 血丝 怎么回事 回事 ？
新生儿化脓性脑膜炎是怎么回事,定义,0,新生 新生儿 生儿 儿化 化脓 化脓性 脑膜 脑膜炎 膜炎 怎么回事 回事
请问固力康四烯甲萘醌软胶囊效果怎么样呢？多长时间能起作用呢？,其他,12,请问 固 力 康 四 烯 甲萘醌 萘醌 软胶 软胶囊 胶囊 效果 ？ 多长 多长时间 长时间 时间 作用 ？
2岁4个月小孩不怎么吃饭咋办呢,其他,12,2 岁 4 月 小孩 不怎么 吃饭 咋办
孩子打完吊瓶后开始腹泻吐奶,病因,1,孩子 打完 吊瓶 后 腹泻 吐 奶
肚子涨涨的怎么办。,治疗方法,5,肚子 涨涨 。
这种尿道感染的病情有什么药是可以缓解的，见效快的药会不会有副作用,治疗方法,5,这种 尿道 尿道感染 感染 病情 药 缓解 ， 见效 见效快 药 会 不会 副作用 作用
我的孩子一岁三个月了最近容易发怒吃饭也不正常,病因,1,孩子 一岁 三个 月 最近 容易 易发 发怒 吃饭 不正 正常
我母亲心率失常，吃了稳心颗粒一点效果也没有我想问问该吃什么药,治疗方法,5,母亲 心率 失常 ， 吃 稳心 颗粒 一点 效果 没有 想 问问 吃 药
你好!感冒，:到小诊所打点滴后，呕吐，昏迷，送医院上氧气抢救后检出造血功能不正常。以前身体一直很好，,其他,12,你好 ! 感冒 ，: 小 诊所 打点 打点滴 点滴 后 ， 呕吐 ， 昏迷 ， 送医 医院 上 氧气 抢救 后 检出 造血 功能 不正 正常 。 以前 前身 身体 很 好 ，
爷爷中风半身不遂，康复一年后复发，所以这个情况现在都是挺担心的了，平时生活就是很注意的。,病因,1,爷爷 中风 半身 半身不遂 不遂 ， 康复 一年 年后 复发 ， 情况 现在 都 挺 担心 ， 平时 生活 很 注意 。
问一下婴幼儿腹泻可以治好吗,治愈率,8,问 一下 婴幼 婴幼儿 幼儿 腹泻 治好
肛门口，阴囊附近，就是大腿根部，两腿之间，长了很多小肉牙，有一个月时间了,其他,12,肛门 肛门口 门口 ， 阴囊 附近 ， 大腿 根部 ， 两 腿 之间 ， 长 很多 小 肉 牙 ， 一个月 时间
三岁小孩腹泻,病因,1,三岁 小孩 腹泻
成都治疗便秘哪家专科医院好天热便秘怎么办？,治疗方法,5,成都 治疗 便秘 哪家 专科 专科医院 医院 好 天 热 便秘 ？
因为家里有人需要服用，但是附近的药店没有而且离医院比较远！,其他,12,家里 有人 需要 服用 ， 附近 药店 没有 医院 比较 较远 ！
肾上腺结节高血压多汗皮肤不好,其他,12,肾上腺 结节 高血压 血压 多汗 皮肤 不好
心电图异常是什么病？,定义,0,心电 心电图 电图 异常 病 ？
肺癌晚期只能化疗还有什么好方法？,治疗方法,5,肺癌 晚期 只能 化疗 好 方法 ？
胃肠胀气怎么办,治疗方法,5,胃肠 胀气
"我家孩子脸上长血管瘤已经三十六天了，面积很大，请问能治好吗。,内蒙古婴儿的血管瘤好大夫网站？",治疗方法,5,我家 孩子 脸上 长 血管 血管瘤 管瘤 已经 三十 三十六 三十六天 十六 十六天 六天 ， 面积 很大 ， 请问 治好 。 内蒙 内蒙古 蒙古 婴儿 血管 血管瘤 管瘤 好 大夫 大夫网 网站 ？
"孩子劲部有个小拇指的草莓狀的血管瘤如何治疗,内蒙古婴儿得了血管瘤的特征是怎么样的呢？",临床表现(病症表现),3,孩子 劲 部 小拇指 拇指 草莓 狀 血管 血管瘤 管瘤 如何治 治疗 内蒙 内蒙古 蒙古 婴儿 血管 血管瘤 管瘤 特征 ？
医生，我为什么会长期抑郁，见人紧张不安，,临床表现(病症表现),3,医生 ， 会长 长期 抑郁 ， 见 人 紧张 紧张不安 不安 ，
过敏性哮喘怎么治疗,治疗方法,5,过敏 过敏性 哮喘 治疗
八个月的小孩四五天不拉大便怎么办,临床表现(病症表现),3,八个 月 小孩 四五 四五天 五天 不 拉大 大便
高血压会引起水肿吗?,相关病症,4,高血压 血压 会 引起 水肿 ?
吃了瑞舒伐他汀钙片(京诺)多久才会有效果出来的呢？,其他,12,吃 瑞 舒 伐 汀 钙片 京 诺 多久 才 会 有效 效果 出来 ？
顺产两个月了，恶露不尽，同房后又流鲜血，几天又没了，隔两天又有,临床表现(病症表现),3,顺产 两个 月 ， 恶露 不尽 ， 同房 后 流 鲜血 ， 几天 没了 ， 隔 两天
20天新生儿肚子痛，总是放屁，拉不出大便怎么办？,临床表现(病症表现),3,20 天 新生 新生儿 生儿 肚子 肚子痛 ， 总是 放屁 ， 拉 不出 大便 ？
5个月宝宝连续两周拉肚子怎么办？,治疗方法,5,5 月 宝宝 连续 两周 拉肚子 肚子 ？
我最近经常会有口渴，经常会有点多食的现象，是由消渴症引起的，一整天经常要去厕所，可以用糖尿乐片治疗吗？,其他,12,最近 经常 常会 口渴 ， 经常 常会 有点 食 现象 ， 消渴 症 引起 ， 一整 一整天 整天 经常 去 厕所 ， 糖尿 乐 片 治疗 ？
阴茎尿道很痒怎么回事？,临床表现(病症表现),3,阴茎 尿道 很 痒 怎么回事 回事 ？
家孩子的小脚趾有的血管瘤，有五个月了，開始是脖子那几顆，現在是不斷變多，内蒙古婴儿小脚趾有个血管瘤可以治好吗？,治愈率,8,家 孩子 小脚 脚趾 血管 血管瘤 管瘤 ， 五个 月 ， 開 始 脖子 顆 ， 現 不 斷 變 ， 内蒙 内蒙古 蒙古 婴儿 小脚 脚趾 血管 血管瘤 管瘤 治好 ？
打扰问一下皮肤炭疽治好得多少年,治疗时间,11,打扰 问 一下 皮肤 炭疽 治好 好得多 少年
我吃了稳心颗粒，后来才知道自己怀孕了，应该怎么办？通过什么方式？,其他,12,吃 稳心 颗粒 ， 后来 才 知道 怀孕 ， 应该 ？ 方式 ？
五个月宝宝拉肚子怎么办啊,治疗方法,5,五个 月 宝宝 拉肚子 肚子
尿道炎，打了依替米星，效果不是很明显,其他,12,尿道 尿道炎 ， 米 星 ， 效果 不是 很 明显
高血压又贫血该咋办？,治疗方法,5,高血压 血压 贫血 咋办 ？
"我的女儿还有三天就半岁了,我不知道她要不要补钙或吃鱼肝油，小孩太阳晒得少",治疗方法,5,女儿 三天 半岁 不知 知道 不要 补钙 吃 鱼肝 鱼肝油 肝油 ， 小孩 太阳 晒 少
